phase,batch_size,k_blocks,prefix_tokens,cache_bytes,method,wall_mean_ms,wall_trimmed_mean_ms,wall_p50_ms,wall_p95_ms,wall_std_ms,cuda_mean_ms,cuda_trimmed_mean_ms,cuda_p50_ms,cuda_p95_ms,cuda_std_ms
coarse,1,660,10560,605552640,DRAM_fetch,76.0869812864777,76.05818080191966,76.04739400267135,76.23765399621334,0.08756405897731648,76.07672773088727,76.04806518554688,76.0393295288086,76.22737197875976,0.08762883311708809
coarse,1,660,10560,605552640,SSD_fetch,163.5283861458967,163.17031840153504,162.90940101316664,168.17077000596328,2.92832357267119,163.51939392089844,163.16128234863282,162.90045166015625,168.16221618652344,2.9287139116603846
coarse,1,660,10560,605552640,recompute,363.28412585550853,362.39708419598173,359.0219539910322,374.015402601799,6.9424362560998985,363.27624075753346,362.3890319824219,359.0140380859375,374.008154296875,6.942691429820165
coarse,1,670,10720,614727680,HBM_reuse,11.653219285238135,11.652157999924384,11.662129007163458,11.704282197752036,0.03702937150698161,11.644758905683245,11.643462371826171,11.65340805053711,11.69700813293457,0.03761714618753817
coarse,1,670,10720,614727680,DRAM_fetch,78.22211585880723,78.17500480159651,78.17850100400392,78.49437160330126,0.16317100399387519,78.21155221121651,78.16417999267578,78.16793823242188,78.48509292602539,0.16394970732673167
coarse,1,670,10720,614727680,SSD_fetch,162.99462357294811,162.5672148016747,161.80071599956136,166.89760320005007,2.405623917620353,162.98511614118303,162.5578643798828,161.79075622558594,166.88766632080078,2.405252964997577
coarse,1,670,10720,614727680,recompute,363.7957288551011,363.56603039603215,363.9046129974304,370.86183560459176,4.73489353407254,363.78802490234375,363.55810546875,363.8966064453125,370.854931640625,4.735258770987608
coarse,1,680,10880,623902720,HBM_reuse,11.655738140689209,11.649997998028994,11.644501995760947,11.698145493573975,0.02491992942981017,11.647346360342842,11.64126091003418,11.635871887207031,11.690918254852296,0.025494451751648845
coarse,1,680,10880,623902720,DRAM_fetch,78.45856642857792,78.45956500095781,78.45467200968415,78.50094609893858,0.030475872796673298,78.44812338692802,78.44915161132812,78.44384002685547,78.4901626586914,0.03050121082554695
coarse,1,680,10880,623902720,SSD_fetch,164.45961571506425,163.98847240197938,163.37319700687658,167.86008939525345,2.090421140777563,164.4502171107701,163.97923889160157,163.36370849609375,167.8499542236328,2.0899893422982068
coarse,1,680,10880,623902720,recompute,382.52310614500726,381.92489860230125,383.282404000056,391.30036029673647,6.122031767918983,382.5141339983259,381.91505737304686,383.27301025390625,391.293667602539,6.122884686626513
coarse,1,690,11040,633077760,HBM_reuse,11.679037000119154,11.681356601184234,11.690516999806277,11.709924197930377,0.026938351328125346,11.670477730887276,11.672896003723144,11.683679580688477,11.701049423217775,0.02704434374235712
coarse,1,690,11040,633077760,DRAM_fetch,79.18392200164297,79.18015480099712,79.18520100065507,79.25360830704449,0.04561136581782374,79.17350333077567,79.16990661621094,79.17443084716797,79.24312896728516,0.045501062754123085
coarse,1,690,11040,633077760,SSD_fetch,170.95040614159578,170.1532913983101,170.16492800030392,177.01056750520365,3.7090918712766787,170.9397691999163,170.14229431152344,170.1465606689453,177.00144042968748,3.709666071883003
coarse,1,690,11040,633077760,recompute,380.34386828907634,379.69674020423554,379.00078399979975,389.48046680307016,6.059355581547528,380.33494349888394,379.6872253417969,378.9905090332031,389.4724517822265,6.059756703194977
coarse,1,700,11200,642252800,HBM_reuse,11.654690851823293,11.655416194116697,11.65034699079115,11.691636095929425,0.02731487104545248,11.646102905273438,11.646489524841309,11.641632080078125,11.684396934509277,0.027902400470883867
coarse,1,700,11200,642252800,DRAM_fetch,80.08452171218649,80.08713579911273,80.09784200112335,80.13483619724866,0.04303492219922626,80.07394736153739,80.07673034667968,80.08688354492188,80.12403259277343,0.042712192260213784
coarse,1,700,11200,642252800,SSD_fetch,169.49450657037752,169.43042479688302,168.919357995037,173.28173420683015,2.6105700025400624,169.484858921596,169.4214080810547,168.91226196289062,173.26993408203126,2.6098868729496645
coarse,1,700,11200,642252800,recompute,392.20781114168597,391.317821998382,391.25250100914855,399.3559189082589,4.3947240560593155,392.2000165666853,391.3098205566406,391.2444152832031,399.34885253906253,4.3951022154878645
coarse,1,710,11360,651427840,HBM_reuse,11.223665141317595,11.221880000084639,11.22811800451018,11.278093792498112,0.03929757119922504,11.215081078665596,11.213612747192382,11.219167709350586,11.269110107421875,0.03985033579827346
coarse,1,710,11360,651427840,DRAM_fetch,81.62137585584007,81.6080841992516,81.60034799948335,81.69642649882007,0.04461608058627294,81.61023494175502,81.59640960693359,81.58892822265625,81.68507919311523,0.04443995456333394
coarse,1,710,11360,651427840,SSD_fetch,192.10911314335786,191.9112943985965,191.27665099222213,195.7041565066902,2.5000615135130317,192.09920828683036,191.90082702636718,191.26634216308594,195.69641723632813,2.5009332469566043
coarse,1,710,11360,651427840,recompute,388.8445418540089,388.02072599646635,389.0653099952033,395.24331009743037,4.069442767624126,388.8363473074777,388.0117431640625,389.0567932128906,395.23769531249997,4.07088730791436
coarse,1,720,11520,660602880,HBM_reuse,11.249263858189806,11.248318201978691,11.236763995839283,11.306926197721623,0.04010736388546618,11.24110644204276,11.239405059814453,11.227840423583984,11.30205421447754,0.04176280162037973
coarse,1,720,11520,660602880,DRAM_fetch,81.9505479968419,81.93788059870712,81.9193869974697,82.0857289887499,0.08636315562933515,81.9396743774414,81.92712860107422,81.90774536132812,82.0744529724121,0.08613065771204041
coarse,1,720,11520,660602880,SSD_fetch,194.902994426749,194.8951655998826,195.1778060029028,201.831434298947,4.848029211062975,194.89342389787947,194.8856658935547,195.1676788330078,201.82195281982422,4.848040880666161
coarse,1,720,11520,660602880,recompute,400.90304871721725,400.6193216016982,399.7914579958888,406.15903780562803,3.622245157726101,400.89467075892856,400.61041259765625,399.7802429199219,406.15233764648434,3.6228806252928387
coarse,1,730,11680,669777920,HBM_reuse,11.226918710495479,11.227432795567438,11.223586989217438,11.249999802384991,0.017363665264363233,11.218120983668737,11.219423866271972,11.220576286315918,11.238364696502686,0.016633686364149806
coarse,1,730,11680,669777920,DRAM_fetch,83.0732170018434,83.06387940247077,83.06964000803418,83.1471429017256,0.045977666606224536,83.06251416887555,83.05331268310547,83.05878448486328,83.13595733642578,0.04567915638660564
coarse,1,730,11680,669777920,SSD_fetch,195.799298278871,195.44012139376719,194.40002799092326,203.54594718955923,5.210721125766031,195.7897208077567,195.43072814941405,194.39251708984375,203.53583831787108,5.210546168873056
coarse,1,730,11680,669777920,recompute,403.29415000035493,402.49287160113454,401.35845899931155,412.046799401287,5.680039870047959,403.2857971191406,402.4844909667969,401.3502197265625,412.03855590820314,5.680111819934707
coarse,1,740,11840,678952960,HBM_reuse,11.198725715595563,11.196425801608711,11.194673003046773,11.260059996857308,0.04161643502058583,11.189965656825475,11.187353515625,11.185728073120117,11.252358341217041,0.04210644398878486
coarse,1,740,11840,678952960,DRAM_fetch,84.47174342706732,83.75961359997746,82.84806399024092,88.50866179127479,2.402719809659282,84.46058981759208,83.74854431152343,82.83993530273438,88.49732971191406,2.4023727653342073
coarse,1,740,11840,678952960,SSD_fetch,198.64583200251218,198.3675278024748,201.2920760025736,205.89102219673805,5.583185725854299,198.63352748325892,198.35469665527344,201.28370666503906,205.88028259277345,5.582400738848414
coarse,1,740,11840,678952960,recompute,411.80246842642583,411.9811133976327,411.28440499596763,416.86495269823354,3.640946127061386,411.7948651994978,411.9733459472656,411.2767028808594,416.8578582763672,3.6410931312567723
coarse,1,750,12000,688128000,HBM_reuse,11.751408150303178,11.753875805879943,11.770127006457187,11.79938350978773,0.04122303738614549,11.743044444492885,11.745695877075196,11.760992050170898,11.78957109451294,0.03981206319636389
coarse,1,750,12000,688128000,DRAM_fetch,81.88219643073224,81.87079479976092,81.86054200632498,82.00270420493325,0.07615616600352498,81.87136949811664,81.85938568115235,81.84883117675781,81.99369354248047,0.07703023278878542
coarse,1,750,12000,688128000,SSD_fetch,183.2838884251292,183.09118599572685,181.82456299837213,186.71973859454738,2.3503403389747017,183.27495465959822,183.08221130371095,181.81698608398438,186.71085662841796,2.3502762844824026
coarse,1,750,12000,688128000,recompute,411.74317728187555,411.61945339408703,411.88645499642007,417.2301227983553,3.837467524643222,411.7354256766183,411.6114807128906,411.87860107421875,417.2229370117187,3.837715695298932
coarse,1,760,12160,697303040,HBM_reuse,11.71935543035423,11.711117401137017,11.701217998052016,11.776514304801822,0.035110321210472924,11.710779462541852,11.702201652526856,11.69206428527832,11.769596767425538,0.03608709800102802
coarse,1,760,12160,697303040,DRAM_fetch,87.79116314170616,87.76547180023044,87.76011700683739,87.95417008950608,0.09954869271737825,87.78042166573661,87.7548812866211,87.74915313720703,87.94363098144531,0.09950994196063412
coarse,1,760,12160,697303040,SSD_fetch,201.2255612831463,187.2619315981865,186.13892199937254,262.18325619120145,37.212145596403246,201.21568952287947,187.25189208984375,186.13180541992188,262.17326049804683,37.21218871731358
coarse,1,760,12160,697303040,recompute,431.93510885716285,431.5395540004829,430.25720700097736,439.9888872008887,5.532041884182402,431.9275599888393,431.5316467285156,430.2493896484375,439.9829559326172,5.532734192198954
coarse,1,770,12320,706478080,HBM_reuse,11.67227685592869,11.674308800138533,11.67620500200428,11.685850491630845,0.013682361140343964,11.663785253252302,11.665510559082032,11.667584419250488,11.678739261627198,0.014235244660310228
coarse,1,770,12320,706478080,DRAM_fetch,84.66763085743878,84.66389579989482,84.64800799265504,84.73011180321919,0.042114406256609394,84.65706416538784,84.65292663574219,84.63705444335938,84.72129745483399,0.04289377601119153
coarse,1,770,12320,706478080,SSD_fetch,189.62900814533765,189.15813520143274,188.47699400794227,197.37192500178935,5.0277127803411705,189.62012372698103,189.1494598388672,188.47010803222656,197.36230926513673,5.027491813212699
coarse,1,770,12320,706478080,recompute,426.5059445731043,426.39952400058974,425.3772950032726,432.01133850670885,4.087581369610315,426.49761962890625,426.39043579101565,425.3694152832031,432.00518798828125,4.0885550954391086
coarse,1,780,12480,715653120,HBM_reuse,11.700195285292077,11.700959797599353,11.708239995641634,11.727359103679191,0.021944167742824663,11.691396713256836,11.69222412109375,11.699007987976074,11.718342304229736,0.021504519014024177
coarse,1,780,12480,715653120,DRAM_fetch,86.94151271317553,86.93574279895984,86.91918499243911,87.01662429666612,0.050794088958251944,86.93006461007255,86.92454223632812,86.90799713134766,87.00749969482422,0.05229526693953937
coarse,1,780,12480,715653120,SSD_fetch,183.19085300234812,182.9780024039792,182.88233601197135,186.5961355055333,2.302846820862419,183.1815665108817,182.9693359375,182.87330627441406,186.5871337890625,2.30345181274549
coarse,1,780,12480,715653120,recompute,443.3713614271255,443.3886185986921,443.34804799291305,448.11716019612504,3.650353284073081,443.36279296875,443.38026123046876,443.34002685546875,448.10858764648435,3.651061748546326
coarse,1,790,12640,724828160,HBM_reuse,11.768210284312122,11.772293198737316,11.772248995839618,11.794099300459493,0.024148504347576233,11.759643418448311,11.763827133178712,11.763520240783691,11.786019134521483,0.024358987732005503
coarse,1,790,12640,724828160,DRAM_fetch,89.0479347186296,89.04360680608079,89.05129700724501,89.1016295994632,0.0363449455051608,89.0369371686663,89.03216552734375,89.04019165039062,89.0919692993164,0.03701582115935258
coarse,1,790,12640,724828160,SSD_fetch,227.59985871380195,231.33390239963774,232.4050070019439,239.82587849604897,14.41965391313639,227.58954075404577,231.32384033203124,232.39474487304688,239.81549835205078,14.420015215431905
coarse,1,790,12640,724828160,recompute,440.7467197119591,440.7071941968752,441.48823399154935,445.70686209917767,3.9806143416502198,440.7389003208705,440.6993408203125,441.4798889160156,445.6993865966797,3.98075120565347
coarse,1,800,12800,734003200,HBM_reuse,11.16922871317781,11.170942397438921,11.17864198749885,11.194340299698524,0.023568143406349492,11.160941668919154,11.162969398498536,11.16915225982666,11.185043334960938,0.023585157488864406
coarse,1,800,12800,734003200,DRAM_fetch,87.22577013915205,87.22852319770027,87.22082899475936,87.26254419743782,0.03137082847227854,87.21519579206195,87.21758117675782,87.20985412597656,87.25334930419922,0.03184234709364506
coarse,1,800,12800,734003200,SSD_fetch,209.25882442887607,208.88678140181582,210.13502500136383,215.22434179205447,4.476618132303854,209.24817766462053,208.8756866455078,210.12681579589844,215.21502227783202,4.476290083645509
coarse,1,800,12800,734003200,recompute,456.4316489974902,456.5874413965503,456.0332359978929,460.8815468978719,3.3675396193191323,456.42311314174106,456.5787292480469,456.0251770019531,460.87328796386714,3.3672536895016996
